result_set,project,bug_id,result_file,metric,first_fault_expected_rank,total_methods,first_fault_exam,top_1,top_3,top_5
eval_lambd_1.0,Jsoup,90,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_90_1.0.csv,tarantula,5.0,112,0.044642857142857144,False,False,True
eval_lambd_1.0,Jsoup,93,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Jsoup_93_1.0.csv,tarantula,4.5,499,0.009018036072144289,False,False,True
eval_lambd_1.0,JxPath,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_8_1.0.csv,tarantula,165.5,275,0.6018181818181818,False,False,False
eval_lambd_1.0,JxPath,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_10_1.0.csv,tarantula,251.5,447,0.5626398210290827,False,False,False
eval_lambd_1.0,JxPath,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_15_1.0.csv,tarantula,399.0,714,0.5588235294117647,False,False,False
eval_lambd_1.0,JxPath,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/JxPath_18_1.0.csv,tarantula,399.5,714,0.5595238095238095,False,False,False
eval_lambd_1.0,Lang,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_40_1.0.csv,tarantula,1.0,19,0.05263157894736842,True,True,True
eval_lambd_1.0,Lang,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_42_1.0.csv,tarantula,16.0,54,0.2962962962962963,False,False,False
eval_lambd_1.0,Lang,43,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_43_1.0.csv,tarantula,1.0,26,0.038461538461538464,True,True,True
eval_lambd_1.0,Lang,44,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_44_1.0.csv,tarantula,1.5,20,0.075,False,True,True
eval_lambd_1.0,Lang,45,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_45_1.0.csv,tarantula,1.0,21,0.047619047619047616,True,True,True
eval_lambd_1.0,Lang,49,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_49_1.0.csv,tarantula,1.0,28,0.03571428571428571,True,True,True
eval_lambd_1.0,Lang,52,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_52_1.0.csv,tarantula,16.5,48,0.34375,False,False,False
eval_lambd_1.0,Lang,53,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_53_1.0.csv,tarantula,2.0,29,0.06896551724137931,False,True,True
eval_lambd_1.0,Lang,58,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_58_1.0.csv,tarantula,1.5,33,0.045454545454545456,False,True,True
eval_lambd_1.0,Lang,59,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_59_1.0.csv,tarantula,1.0,50,0.02,True,True,True
eval_lambd_1.0,Lang,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_61_1.0.csv,tarantula,4.0,112,0.03571428571428571,False,False,True
eval_lambd_1.0,Lang,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_62_1.0.csv,tarantula,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Lang,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_63_1.0.csv,tarantula,2.5,56,0.044642857142857144,False,True,True
eval_lambd_1.0,Lang,65,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Lang_65_1.0.csv,tarantula,2.0,29,0.06896551724137931,False,True,True
eval_lambd_1.0,Math,38,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_38_1.0.csv,tarantula,4.0,79,0.05063291139240506,False,False,True
eval_lambd_1.0,Math,39,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_39_1.0.csv,tarantula,10.0,164,0.06097560975609756,False,False,False
eval_lambd_1.0,Math,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_40_1.0.csv,tarantula,15.0,102,0.14705882352941177,False,False,False
eval_lambd_1.0,Math,41,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_41_1.0.csv,tarantula,2.5,86,0.029069767441860465,False,True,True
eval_lambd_1.0,Math,42,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_42_1.0.csv,tarantula,1.5,98,0.015306122448979591,False,True,True
eval_lambd_1.0,Math,43,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_43_1.0.csv,tarantula,6.0,135,0.044444444444444446,False,False,False
eval_lambd_1.0,Math,46,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_46_1.0.csv,tarantula,2.0,77,0.025974025974025976,False,True,True
eval_lambd_1.0,Math,48,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_48_1.0.csv,tarantula,17.0,76,0.2236842105263158,False,False,False
eval_lambd_1.0,Math,50,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_50_1.0.csv,tarantula,5.0,64,0.078125,False,False,True
eval_lambd_1.0,Math,51,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_51_1.0.csv,tarantula,17.0,76,0.2236842105263158,False,False,False
eval_lambd_1.0,Math,52,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_52_1.0.csv,tarantula,1.5,73,0.02054794520547945,False,True,True
eval_lambd_1.0,Math,53,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_53_1.0.csv,tarantula,1.0,72,0.013888888888888888,True,True,True
eval_lambd_1.0,Math,56,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_56_1.0.csv,tarantula,4.0,39,0.10256410256410256,False,False,True
eval_lambd_1.0,Math,57,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_57_1.0.csv,tarantula,6.0,42,0.14285714285714285,False,False,False
eval_lambd_1.0,Math,58,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_58_1.0.csv,tarantula,12.5,97,0.12886597938144329,False,False,False
eval_lambd_1.0,Math,59,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_59_1.0.csv,tarantula,47.0,142,0.33098591549295775,False,False,False
eval_lambd_1.0,Math,60,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_60_1.0.csv,tarantula,2.0,102,0.0196078431372549,False,True,True
eval_lambd_1.0,Math,61,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_61_1.0.csv,tarantula,3.5,77,0.045454545454545456,False,False,True
eval_lambd_1.0,Math,62,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_62_1.0.csv,tarantula,2.5,57,0.043859649122807015,False,True,True
eval_lambd_1.0,Math,63,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_63_1.0.csv,tarantula,1.5,103,0.014563106796116505,False,True,True
eval_lambd_1.0,Math,64,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_64_1.0.csv,tarantula,6.5,34,0.19117647058823528,False,False,False
eval_lambd_1.0,Math,69,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_69_1.0.csv,tarantula,2.0,76,0.02631578947368421,False,True,True
eval_lambd_1.0,Math,70,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_70_1.0.csv,tarantula,1.0,16,0.0625,True,True,True
eval_lambd_1.0,Math,72,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_72_1.0.csv,tarantula,5.5,31,0.1774193548387097,False,False,False
eval_lambd_1.0,Math,73,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_73_1.0.csv,tarantula,1.0,31,0.03225806451612903,True,True,True
eval_lambd_1.0,Math,74,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_74_1.0.csv,tarantula,93.0,193,0.48186528497409326,False,False,False
eval_lambd_1.0,Math,75,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_75_1.0.csv,tarantula,1.5,30,0.05,False,True,True
eval_lambd_1.0,Math,79,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_79_1.0.csv,tarantula,8.0,15,0.5333333333333333,False,False,False
eval_lambd_1.0,Math,80,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_80_1.0.csv,tarantula,11.5,113,0.10176991150442478,False,False,False
eval_lambd_1.0,Math,82,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_82_1.0.csv,tarantula,13.5,81,0.16666666666666666,False,False,False
eval_lambd_1.0,Math,84,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_84_1.0.csv,tarantula,2.0,36,0.05555555555555555,False,True,True
eval_lambd_1.0,Math,85,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_85_1.0.csv,tarantula,12.5,46,0.2717391304347826,False,False,False
eval_lambd_1.0,Math,86,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_86_1.0.csv,tarantula,3.5,36,0.09722222222222222,False,False,True
eval_lambd_1.0,Math,87,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_87_1.0.csv,tarantula,26.5,78,0.33974358974358976,False,False,False
eval_lambd_1.0,Math,88,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_88_1.0.csv,tarantula,2.0,78,0.02564102564102564,False,True,True
eval_lambd_1.0,Math,89,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_89_1.0.csv,tarantula,1.0,27,0.037037037037037035,True,True,True
eval_lambd_1.0,Math,91,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_91_1.0.csv,tarantula,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Math,94,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_94_1.0.csv,tarantula,1.0,28,0.03571428571428571,True,True,True
eval_lambd_1.0,Math,95,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_95_1.0.csv,tarantula,2.0,36,0.05555555555555555,False,True,True
eval_lambd_1.0,Math,96,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_96_1.0.csv,tarantula,3.0,34,0.08823529411764706,False,True,True
eval_lambd_1.0,Math,97,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Math_97_1.0.csv,tarantula,2.0,18,0.1111111111111111,False,True,True
eval_lambd_1.0,Mockito,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_1_1.0.csv,tarantula,7.0,393,0.017811704834605598,False,False,False
eval_lambd_1.0,Mockito,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_7_1.0.csv,tarantula,8.0,659,0.012139605462822459,False,False,False
eval_lambd_1.0,Mockito,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_8_1.0.csv,tarantula,14.0,36,0.3888888888888889,False,False,False
eval_lambd_1.0,Mockito,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_9_1.0.csv,tarantula,10.0,737,0.013568521031207599,False,False,False
eval_lambd_1.0,Mockito,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_18_1.0.csv,tarantula,1.0,241,0.004149377593360996,True,True,True
eval_lambd_1.0,Mockito,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Mockito_20_1.0.csv,tarantula,27.5,264,0.10416666666666667,False,False,False
eval_lambd_1.0,Time,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_14_1.0.csv,tarantula,1.0,731,0.0013679890560875513,True,True,True
eval_lambd_1.0,Time,16,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_16_1.0.csv,tarantula,1.0,791,0.0012642225031605564,True,True,True
eval_lambd_1.0,Time,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_17_1.0.csv,tarantula,2.0,732,0.00273224043715847,False,True,True
eval_lambd_1.0,Time,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_18_1.0.csv,tarantula,2.0,754,0.002652519893899204,False,True,True
eval_lambd_1.0,Time,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_19_1.0.csv,tarantula,53.0,731,0.07250341997264022,False,False,False
eval_lambd_1.0,Time,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_20_1.0.csv,tarantula,3.5,528,0.006628787878787879,False,False,True
eval_lambd_1.0,Time,22,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_22_1.0.csv,tarantula,11.0,650,0.016923076923076923,False,False,False
eval_lambd_1.0,Time,23,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_23_1.0.csv,tarantula,122.0,468,0.2606837606837607,False,False,False
eval_lambd_1.0,Time,24,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_24_1.0.csv,tarantula,32.5,780,0.041666666666666664,False,False,False
eval_lambd_1.0,Time,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_25_1.0.csv,tarantula,95.0,651,0.14592933947772657,False,False,False
eval_lambd_1.0,Time,27,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Time_27_1.0.csv,tarantula,308.0,383,0.804177545691906,False,False,False
eval_lambd_1.0,Chart,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_1_1.0.csv,tarantula_gc,14.0,198,0.0707070707070707,False,False,False
eval_lambd_1.0,Chart,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_3_1.0.csv,tarantula_gc,1.0,123,0.008130081300813009,True,True,True
eval_lambd_1.0,Chart,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_5_1.0.csv,tarantula_gc,9.5,54,0.17592592592592593,False,False,False
eval_lambd_1.0,Chart,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_6_1.0.csv,tarantula_gc,15.0,23,0.6521739130434783,False,False,False
eval_lambd_1.0,Chart,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_7_1.0.csv,tarantula_gc,1.0,75,0.013333333333333334,True,True,True
eval_lambd_1.0,Chart,8,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_8_1.0.csv,tarantula_gc,10.0,19,0.5263157894736842,False,False,False
eval_lambd_1.0,Chart,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_9_1.0.csv,tarantula_gc,1.0,112,0.008928571428571428,True,True,True
eval_lambd_1.0,Chart,11,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_11_1.0.csv,tarantula_gc,1.0,7,0.14285714285714285,True,True,True
eval_lambd_1.0,Chart,12,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_12_1.0.csv,tarantula_gc,2.0,184,0.010869565217391304,False,True,True
eval_lambd_1.0,Chart,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_13_1.0.csv,tarantula_gc,1.0,64,0.015625,True,True,True
eval_lambd_1.0,Chart,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_17_1.0.csv,tarantula_gc,1.0,110,0.00909090909090909,True,True,True
eval_lambd_1.0,Chart,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_20_1.0.csv,tarantula_gc,1.0,48,0.020833333333333332,True,True,True
eval_lambd_1.0,Chart,25,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_25_1.0.csv,tarantula_gc,5.0,633,0.007898894154818325,False,False,True
eval_lambd_1.0,Chart,26,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Chart_26_1.0.csv,tarantula_gc,37.0,543,0.06813996316758748,False,False,False
eval_lambd_1.0,Cli,35,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_35_1.0.csv,tarantula_gc,24.0,118,0.2033898305084746,False,False,False
eval_lambd_1.0,Cli,37,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_37_1.0.csv,tarantula_gc,13.0,64,0.203125,False,False,False
eval_lambd_1.0,Cli,38,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_38_1.0.csv,tarantula_gc,11.0,67,0.16417910447761194,False,False,False
eval_lambd_1.0,Cli,40,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Cli_40_1.0.csv,tarantula_gc,1.0,10,0.1,True,True,True
eval_lambd_1.0,Codec,2,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_2_1.0.csv,tarantula_gc,12.0,18,0.6666666666666666,False,False,False
eval_lambd_1.0,Codec,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_3_1.0.csv,tarantula_gc,22.5,49,0.45918367346938777,False,False,False
eval_lambd_1.0,Codec,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_5_1.0.csv,tarantula_gc,12.5,29,0.43103448275862066,False,False,False
eval_lambd_1.0,Codec,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_6_1.0.csv,tarantula_gc,13.5,29,0.46551724137931033,False,False,False
eval_lambd_1.0,Codec,7,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_7_1.0.csv,tarantula_gc,4.0,45,0.08888888888888889,False,False,True
eval_lambd_1.0,Codec,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_9_1.0.csv,tarantula_gc,12.0,45,0.26666666666666666,False,False,False
eval_lambd_1.0,Codec,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_10_1.0.csv,tarantula_gc,2.0,5,0.4,False,True,True
eval_lambd_1.0,Codec,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_15_1.0.csv,tarantula_gc,2.0,12,0.16666666666666666,False,True,True
eval_lambd_1.0,Codec,18,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Codec_18_1.0.csv,tarantula_gc,2.0,19,0.10526315789473684,False,True,True
eval_lambd_1.0,Collections,1,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_1_1.0.csv,tarantula_gc,1.0,160,0.00625,True,True,True
eval_lambd_1.0,Collections,3,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_3_1.0.csv,tarantula_gc,1.0,110,0.00909090909090909,True,True,True
eval_lambd_1.0,Collections,5,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_5_1.0.csv,tarantula_gc,13.0,53,0.24528301886792453,False,False,False
eval_lambd_1.0,Collections,6,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_6_1.0.csv,tarantula_gc,1.0,160,0.00625,True,True,True
eval_lambd_1.0,Collections,9,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_9_1.0.csv,tarantula_gc,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Collections,12,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_12_1.0.csv,tarantula_gc,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Collections,13,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_13_1.0.csv,tarantula_gc,1.0,36,0.027777777777777776,True,True,True
eval_lambd_1.0,Collections,14,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_14_1.0.csv,tarantula_gc,10.0,103,0.0970873786407767,False,False,False
eval_lambd_1.0,Collections,15,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_15_1.0.csv,tarantula_gc,12.0,53,0.22641509433962265,False,False,False
eval_lambd_1.0,Collections,17,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_17_1.0.csv,tarantula_gc,1.0,6,0.16666666666666666,True,True,True
eval_lambd_1.0,Collections,19,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_19_1.0.csv,tarantula_gc,11.0,62,0.1774193548387097,False,False,False
eval_lambd_1.0,Collections,20,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Collections_20_1.0.csv,tarantula_gc,5.0,58,0.08620689655172414,False,False,True
eval_lambd_1.0,Compress,10,/Users/ashish/master-thesis/Master-Thesis/failure-propagation-and-rca-via-energy-minimization/evals_lambd1/eval_lambd_1.0/Compress_10_1.0.csv,tarantula_gc,91.0,235,0.3872340425531915,False,False,False
